scenario_id,regime,transfer_regime,replicates,model,mean_uno_c,mean_delta_c_vs_B0,negative_transfer_rate,catastrophic_negative_transfer_rate,frozen_role,eligible_for_primary_selection
STRESS_0174,R5,R5_MISLEADING_SOURCE,100,A3,0.5717163083,-0.04417990332,0.78,0.42,frozen selectable architecture,True
STRESS_0174,R5,R5_MISLEADING_SOURCE,100,A4,0.5358671823,-0.08002903159,0.96,0.81,frozen non-selectable comparator,False
STRESS_0174,R5,R5_MISLEADING_SOURCE,100,B0,0.6158962113,0,0,0,frozen target-only reference,False
STRESS_0174,R5,R5_MISLEADING_SOURCE,100,B4,0.6012475985,-0.0146486106,0.17,0,frozen non-selectable comparator,False
STRESS_0175,R5,R5_MISLEADING_SOURCE,100,A0,0.6154091859,0.001790284832,0.02,0,frozen non-selectable comparator,False
STRESS_0175,R5,R5_MISLEADING_SOURCE,100,A1,0.6452260196,0.03160711586,0.14,0,frozen non-selectable comparator,False
STRESS_0175,R5,R5_MISLEADING_SOURCE,100,A2,0.6324961933,0.01887729249,0.22,0.06,frozen selectable architecture,True
STRESS_0175,R5,R5_MISLEADING_SOURCE,100,A3,0.520561806,-0.09305709762,0.99,0.86,frozen selectable architecture,True
STRESS_0175,R5,R5_MISLEADING_SOURCE,100,A4,0.5344849396,-0.0791339633,0.97,0.78,frozen non-selectable comparator,False
STRESS_0175,R5,R5_MISLEADING_SOURCE,100,B0,0.6136189026,0,0,0,frozen target-only reference,False
STRESS_0175,R5,R5_MISLEADING_SOURCE,100,B4,0.6001332572,-0.01348564616,0.19,0,frozen non-selectable comparator,False
STRESS_0176,R5,R5_MISLEADING_SOURCE,100,A0,0.6115171349,0.001752260468,0.03,0,frozen non-selectable comparator,False
STRESS_0176,R5,R5_MISLEADING_SOURCE,100,A1,0.644791081,0.03502621068,0.11,0.02,frozen non-selectable comparator,False
STRESS_0176,R5,R5_MISLEADING_SOURCE,100,A2,0.6290108973,0.01924602715,0.16,0.05,frozen selectable architecture,True
STRESS_0176,R5,R5_MISLEADING_SOURCE,100,A3,0.4820582211,-0.1277066495,0.99,0.96,frozen selectable architecture,True
STRESS_0176,R5,R5_MISLEADING_SOURCE,100,A4,0.5410612568,-0.06870361211,0.95,0.72,frozen non-selectable comparator,False
STRESS_0176,R5,R5_MISLEADING_SOURCE,100,B0,0.6097648716,0,0,0,frozen target-only reference,False
STRESS_0176,R5,R5_MISLEADING_SOURCE,100,B4,0.5963109243,-0.01345394687,0.16,0,frozen non-selectable comparator,False
STRESS_0177,R5,R5_MISLEADING_SOURCE,100,A0,0.6174479175,0.002285158108,0.03,0,frozen non-selectable comparator,False
STRESS_0177,R5,R5_MISLEADING_SOURCE,100,A1,0.6244425666,0.009279812345,0.24,0.09,frozen non-selectable comparator,False
STRESS_0177,R5,R5_MISLEADING_SOURCE,100,A2,0.6183444938,0.003181735255,0.3,0.1,frozen selectable architecture,True
STRESS_0177,R5,R5_MISLEADING_SOURCE,100,A3,0.5789472184,-0.03621554029,0.71,0.25,frozen selectable architecture,True
STRESS_0177,R5,R5_MISLEADING_SOURCE,100,A4,0.5492123094,-0.06595044851,0.94,0.62,frozen non-selectable comparator,False
STRESS_0177,R5,R5_MISLEADING_SOURCE,100,B0,0.6151627618,0,0,0,frozen target-only reference,False
STRESS_0177,R5,R5_MISLEADING_SOURCE,100,B4,0.6039166456,-0.01124611099,0.11,0,frozen non-selectable comparator,False
STRESS_0178,R5,R5_MISLEADING_SOURCE,100,A0,0.6071101117,0.003003953914,0.01,0,frozen non-selectable comparator,False
STRESS_0178,R5,R5_MISLEADING_SOURCE,100,A1,0.6251706606,0.021064502,0.16,0.09,frozen non-selectable comparator,False
STRESS_0178,R5,R5_MISLEADING_SOURCE,100,A2,0.6142585021,0.01015234545,0.2,0.09,frozen selectable architecture,True
STRESS_0178,R5,R5_MISLEADING_SOURCE,100,A3,0.5233690017,-0.08073715687,0.94,0.79,frozen selectable architecture,True
STRESS_0178,R5,R5_MISLEADING_SOURCE,100,A4,0.5358623475,-0.0682438085,0.92,0.71,frozen non-selectable comparator,False
STRESS_0178,R5,R5_MISLEADING_SOURCE,100,B0,0.6041061568,0,0,0,frozen target-only reference,False
STRESS_0178,R5,R5_MISLEADING_SOURCE,100,B4,0.5929099482,-0.01119620798,0.1,0,frozen non-selectable comparator,False
STRESS_0179,R5,R5_MISLEADING_SOURCE,100,A0,0.611154775,0.001330198401,0.02,0,frozen non-selectable comparator,False
STRESS_0179,R5,R5_MISLEADING_SOURCE,100,A1,0.6267620707,0.01693749455,0.22,0.06,frozen non-selectable comparator,False
STRESS_0179,R5,R5_MISLEADING_SOURCE,100,A2,0.6162871641,0.006462587524,0.28,0.09,frozen selectable architecture,True
STRESS_0179,R5,R5_MISLEADING_SOURCE,100,A3,0.4950484446,-0.1147761362,0.99,0.94,frozen selectable architecture,True
STRESS_0179,R5,R5_MISLEADING_SOURCE,100,A4,0.5464167345,-0.06340784299,0.91,0.66,frozen non-selectable comparator,False
STRESS_0179,R5,R5_MISLEADING_SOURCE,100,B0,0.609824577,0,0,0,frozen target-only reference,False
STRESS_0179,R5,R5_MISLEADING_SOURCE,100,B4,0.5997116953,-0.01011288111,0.09,0,frozen non-selectable comparator,False
